model_id,n_features_all,n_features_selected,model_type,score_type,score_valid_mean,score_test
HQ2WPUI1CCGP6ST5,392,14,ARDRegression,mean_squared_error,0.0907789637576266,0.09103250026393479
2IAAQ58KH2HBVZB4,392,14,ARDRegression,mean_squared_error,0.09045715222850957,0.09263799316313118
4NPNJZ88QLY9TIMB,392,14,ARDRegression,mean_squared_error,0.08305176483384297,0.12562783491143117
KEVNY04KU6MDZ827,392,14,LassoLarsIC,mean_squared_error,0.08611700109377882,0.10897125929452578
QNUHV8J8C02FRC8Z,392,14,LinearRegression,mean_squared_error,0.0827158418048617,0.12209083106976318
64XZ1MQED0W4HUUW,392,14,ARDRegression,mean_squared_error,0.08886059156353779,0.09755377769114433
02JW5JZH6J9OW0Z5,392,14,BayesianRidge,mean_squared_error,0.08748778177585656,0.10655142466409602
IIQOS8G38R5T3JUD,392,14,LassoLarsIC,mean_squared_error,0.09149219028418544,0.0872417333176659
QVEZKSKL9NLLWG8E,392,14,LinearRegression,mean_squared_error,0.08608724767426522,0.11375449606882185
QRJG4ZDFN5Q8V23Y,392,14,LassoLars,mean_squared_error,0.0906300024339329,0.09600359899059088
06P7Y21PWLYAZJV5,392,14,ARDRegression,mean_squared_error,0.08355848812385555,13.783546897969567
KV2UYK9LEC405X9D,392,14,LinearRegression,mean_squared_error,0.08898113472055934,0.10474725324468634
XFL93WZ711XV41NO,392,14,LassoLarsIC,mean_squared_error,0.08569204961845807,0.11280946251958249
EE5D4HTM1CLATJF6,392,14,ARDRegression,mean_squared_error,0.08665762267758408,0.1078660388060008
4MMMR2J3I55WQ8LT,392,14,LinearRegression,mean_squared_error,0.08792073921748249,0.10509626957997939
GEN25GJPUZ0JDSEZ,392,14,LinearRegression,mean_squared_error,0.0851112626884179,0.11338348353745605
2GDT2528LV19L2D6,392,14,ARDRegression,mean_squared_error,0.09131979682719811,0.08870462042359757
CIFXUK9DIAAP323H,392,14,LassoLars,mean_squared_error,0.08764114754960506,0.1029719287305558
BUNMGPXRGTVKSK9Z,392,14,LinearRegression,mean_squared_error,0.08860632441103286,0.1007681152490533
ZYE9LQ9UD50G9RAS,392,14,Ridge,mean_squared_error,0.0881714981045854,0.10274585347549596
BQ7G29OPA1L5WGAI,392,14,ARDRegression,mean_squared_error,0.08595470098097077,0.11083510875385305
XQ7016JSKI0GV73Q,392,14,LinearRegression,mean_squared_error,0.08688930931502607,0.10862736507159243
GN8BEDQCXRLNL2IB,392,14,LinearRegression,mean_squared_error,0.08707091552286324,0.10593610961152718
PE5RYDLX7ACC83IX,392,14,LinearRegression,mean_squared_error,0.08941587203616837,0.09862540482332235
ZY2BUMH27KQOYAB8,392,14,BayesianRidge,mean_squared_error,0.0877719714493186,0.10732972380343606
QXUR9RSI9NE8RK7M,392,14,Lasso,mean_squared_error,0.0853367929778234,0.11956268503140155
HHEOCA0YY6U7ZRW7,392,14,ARDRegression,mean_squared_error,0.08833263406529586,0.10116658321360612
SK468O0HX8A5DJYS,392,14,ARDRegression,mean_squared_error,0.08624739254398284,0.10910777038341093
QAXEYGX8RPC7S9O4,392,14,LinearRegression,mean_squared_error,0.09203059903112687,0.08681637586157283
R5OT9ZWNRGHSEB7X,392,14,ARDRegression,mean_squared_error,0.08932515783622968,13.741941008499117
ZAZC372XEVJZVDGX,392,14,LassoLars,mean_squared_error,0.08608040437187656,0.11164745412672084
FI6T0UYSC9C6PY0J,392,14,Ridge,mean_squared_error,0.08495435884561961,0.1157991526915227
H8WWWUMUO4PR10H7,392,14,TweedieRegressor,mean_squared_error,0.08796520388316878,0.10107878402746455
41G28KIPB6KNM04U,392,14,BayesianRidge,mean_squared_error,0.08889082887138525,0.10443611978937398
F533GDKYQ35FA8S1,392,14,ARDRegression,mean_squared_error,0.09008731461955957,13.504530683268223
7MSTUOXKQI176T1Q,392,14,HuberRegressor,mean_squared_error,0.08923083259835571,0.0957040017809706
C19GHVW1040AXSRI,392,14,LassoLarsIC,mean_squared_error,0.09087743730686534,0.09487084567273787
TRPOV7TQ7CPLREX3,392,14,LassoLars,mean_squared_error,0.08739841291167134,0.10355907525464994
GKG3H37J0W4Z68MS,392,14,BayesianRidge,mean_squared_error,0.0846118244702892,0.11639966479982833
GUY2G15V75I24KTP,392,14,ARDRegression,mean_squared_error,0.0872506625730983,13.260890198202116
TT4JZZ1FWWIXT1SA,392,14,LassoLarsIC,mean_squared_error,0.08853867762488586,0.1015109553712736
WCWK3RY6FJR517NW,392,14,BayesianRidge,mean_squared_error,0.09160752973892763,0.08864576592086752
QOCFAMZ1WIFOLYHB,392,14,LassoLarsIC,mean_squared_error,0.08853238914363667,0.10398706928376236
46OME2KR3OVYHZI6,392,14,LassoLarsIC,mean_squared_error,0.08570401164278622,0.11116988922958573
6015232BHIEKLOQT,392,14,LinearRegression,mean_squared_error,0.0912480737126054,0.09039289647204374
E0R0ZS59S136NG59,392,14,LassoLarsIC,mean_squared_error,0.08918270488083499,0.10113297635385762
B0T739W8O0OIBFD5,392,14,BayesianRidge,mean_squared_error,0.09194582414020017,0.08870182377969675
RSONN8DP0J371DYT,392,14,BayesianRidge,mean_squared_error,0.08935508789773002,0.09671738983626268
GJNK4REINPER285C,392,14,ARDRegression,mean_squared_error,0.08421788905205559,0.1175882019492321
2Q63M45YHVYFOZJK,392,14,ARDRegression,mean_squared_error,0.08940288824712893,0.10015031768219625
V847WPL0N90VJ3RY,392,14,ARDRegression,mean_squared_error,0.08789455269500251,0.10338736112563303
BDZ4X315572PW4CH,392,14,ARDRegression,mean_squared_error,0.08903677789633982,13.645211954665706
M9QGN079RJKIG7MF,392,14,BayesianRidge,mean_squared_error,0.09080954786269191,0.09396482158502369
CT268T113W7EJ0MH,392,14,ARDRegression,mean_squared_error,0.08756256188539924,13.753847352771999
ZN6ZAZO625BP5KW5,392,14,ARDRegression,mean_squared_error,0.08624270155137065,0.11018099444853084
GRIJO77HHJNF0SA9,392,14,LinearRegression,mean_squared_error,0.08650636844734065,0.10985520023223974
EB5MU9420EBA02F9,392,14,LinearRegression,mean_squared_error,0.09109845719551743,0.09181144492489432
YX9O8O6YCZM86UK9,392,14,HuberRegressor,mean_squared_error,0.08754928101846418,0.10680761384057566
3E33LEW8TV2AN7FT,392,14,TweedieRegressor,mean_squared_error,0.08467061309525446,0.11765784888889486
O1Y9AGY17SISG5HJ,392,14,ARDRegression,mean_squared_error,0.08218816468346787,0.1287939304187166
XGL4XPWCDCR7YZ2U,392,14,LinearRegression,mean_squared_error,0.09019010851509801,0.09836934997148919
DNGUDD1P2I6J0L5X,392,14,ARDRegression,mean_squared_error,0.08994112390047956,0.10260256383438988
DAVXSIV8L66G812L,392,14,Ridge,mean_squared_error,0.08817875519284699,0.11398299648736669
QSBLHIW4ZHLE2XA0,392,14,LassoLars,mean_squared_error,0.09069642864332805,0.09645806855066516
D9F3E3K8ZDD91B6L,392,14,ARDRegression,mean_squared_error,0.0876844280844274,0.10425974200936525
56FTBFHRWMN6IALO,392,14,LassoLarsIC,mean_squared_error,0.08764554630896007,0.10799117631528625
NXYYW5347ZZ84RLL,392,14,BayesianRidge,mean_squared_error,0.08644246052336847,0.1120251578688907
RK2H6DTV4AOY6DZF,392,14,BayesianRidge,mean_squared_error,0.08514659814243322,0.11350688114238872
M77FQBXFONU2UTK7,392,14,LassoLars,mean_squared_error,0.08798736038476304,0.10444953187827159
H0ADXJ9D3COLNFPY,392,14,ARDRegression,mean_squared_error,0.08278809939784175,0.12546324612800452
ZJ0XVRSEM79CBYQJ,392,14,HuberRegressor,mean_squared_error,0.08646956084287334,0.11025803681633586
SDNOK1C0S0SOH093,392,14,ARDRegression,mean_squared_error,0.08832326008973634,0.10287933054858774
3NGP9ULPQJ6Z6402,392,14,LassoLarsIC,mean_squared_error,0.08876934750326268,0.09736005252446543
3MCIUDXS2H8H3J9D,392,14,BayesianRidge,mean_squared_error,0.0893792537785943,0.10107305383194842
871LHDTT8K3T79EH,392,14,BayesianRidge,mean_squared_error,0.08706843757959636,0.10565920190679907
W68Z8H2DW81T2P3S,392,14,LassoLars,mean_squared_error,0.08359042672182915,0.11979537544908961
CKINVOZAKDDWSNXB,392,14,LassoLars,mean_squared_error,0.08741595759585116,0.1060958458919167
4XK7WUZXFV3DL8H3,392,14,LassoLarsIC,mean_squared_error,0.08998016124021056,0.09203993186472427
MT94003CTX4HUFIV,392,14,Ridge,mean_squared_error,0.09184779058382955,0.09217845962688612
2LWJTSMCPCD5B2ZJ,392,14,HuberRegressor,mean_squared_error,0.08363386033461422,0.11865888375366414
RT9P1OQM4U8HT0WG,392,14,BayesianRidge,mean_squared_error,0.08460405122180262,0.11664807581055933
VBKD3FXTUA7OZI1L,392,14,LassoLars,mean_squared_error,0.08735084441615018,0.10524333780765964
8WT7IG0UGWPQFJDI,392,14,ARDRegression,mean_squared_error,0.088486065004673,0.10137746620476476
SV4CA7WD29GVHY5U,392,14,ARDRegression,mean_squared_error,0.08855763908416034,0.10214192238946847
QA75ICVEVDN1SV21,392,14,ARDRegression,mean_squared_error,0.0852837801487932,0.11372502161581818
1TMIOMWBSWLM0DKY,392,14,ARDRegression,mean_squared_error,0.08921391168731616,0.09970259254668709
5XA8PMALWDT8T854,392,14,Ridge,mean_squared_error,0.08916917279849954,0.09775376313962965
L5BWCLIKBXUGZFJ4,392,14,LinearRegression,mean_squared_error,0.0857837415437862,0.11579788161868095
KPXCN3MU4HO803IE,392,14,ARDRegression,mean_squared_error,0.08886356398287046,0.09890354247287886
H4GJUSE1A18OYEBL,392,14,LassoLarsIC,mean_squared_error,0.08812074594255938,0.10300888886183161
3R7ZOFJIL1POJZS0,392,14,BayesianRidge,mean_squared_error,0.08655461544717853,0.10739947265567289
E03CIKEOUGSUSBC0,392,14,ARDRegression,mean_squared_error,0.09264399483065071,0.08737124775595044
D0I6HLEKSVLCGH7I,392,14,ARDRegression,mean_squared_error,0.09102636831005226,0.09420610318524705
1O0VZK950W1947MN,392,14,LassoLarsIC,mean_squared_error,0.09007534591611811,0.1028145372056126
AJGSIBZ1GUKOSENX,392,14,Ridge,mean_squared_error,0.08586255955476003,0.11668083911481456
HBEVK60XI769G8PZ,392,14,LinearRegression,mean_squared_error,0.08700013340790945,0.10678454312432965
82SE8PYGXVP9X8JW,392,14,LassoLarsIC,mean_squared_error,0.0906312280837238,0.09527024657743788
DQLP4TYH6WWURQF6,392,14,BayesianRidge,mean_squared_error,0.08621146736567717,0.11070901454832427
REYMCGH6V9I64179,392,14,LinearRegression,mean_squared_error,0.09071296238452937,0.0927411490257262
275TGAFADDSZFCLF,392,14,Lasso,mean_squared_error,0.0902359299225483,0.09673945236693249
SUVAHI0FY85A2LA3,392,14,BayesianRidge,mean_squared_error,0.08582901032558973,0.11129828157846085
XHSJL4XS6C04N6YA,392,14,LinearRegression,mean_squared_error,0.08818283020187469,0.10469229995579647
K97ND0YUBOMGJWTL,392,14,LassoLarsIC,mean_squared_error,0.08663872524316256,0.11490389702839017
TZCBU0WBN1UXXFLO,392,14,BayesianRidge,mean_squared_error,0.0876427654307907,13.746116351856358
ZY5SVNVODISP8B2P,392,14,ARDRegression,mean_squared_error,0.0886688744271641,0.09898506177288095
HDR8OWPF9UVLO8AF,392,14,LinearRegression,mean_squared_error,0.08829109693531038,0.10878962808886361
5P2LDWWHXA88QDMB,392,14,HuberRegressor,mean_squared_error,0.08460527317900632,0.1181949270438736
THR3EAGFIR8KRYTR,392,14,LassoLars,mean_squared_error,0.08792897733163582,0.10358782191645277
G0CLTFSWAWPU34IV,392,14,LassoLarsIC,mean_squared_error,0.09103822446118195,0.09354279517383432
ZQY6VJTG6MIQOR32,392,14,ARDRegression,mean_squared_error,0.08693015020770929,13.587881764201956
QSRY0051PXL1JQAA,392,14,HuberRegressor,mean_squared_error,0.08774361688560141,0.11719435269378016
DSG8YQESTC10C7EJ,392,14,LassoLars,mean_squared_error,0.09124499397631514,0.09405197908138199
D49ZR7SP6OT64XQ7,392,14,LassoLarsIC,mean_squared_error,0.08526686334474323,0.1121949098217109
K1GZ5WBQVC01YR2F,392,14,LassoLarsIC,mean_squared_error,0.08993801147273547,0.09734475209975478
TT60GRA16MFK4B5O,392,14,LinearRegression,mean_squared_error,0.0883064854532314,0.10221500515618435
6ZSR2UJJDT3D0DVN,392,14,LinearRegression,mean_squared_error,0.09020519938193163,0.09300360919457294
2BYYXOLCZCLBXO3Q,392,14,LinearRegression,mean_squared_error,0.08368525860636755,0.12197120718678348
3YNVK2W8KC7AT6O1,392,14,LassoLarsIC,mean_squared_error,0.0905959556214111,0.09855249174083178
G98QWTLVYF3L08P1,392,14,BayesianRidge,mean_squared_error,0.08461536255686652,0.11804233873393599
E97LWGEY6DVL4FSV,392,14,LinearRegression,mean_squared_error,0.08960703110278466,0.09885060017597466
LCKJDLVZJDLRY37H,392,14,LassoLarsIC,mean_squared_error,0.08530892778361407,0.11237360445287332
0OWWSHWG39C1EGXT,392,14,LassoLarsIC,mean_squared_error,0.08758692000070004,0.10765111637840552
E5R2RIN0KY1UDLXD,392,14,Ridge,mean_squared_error,0.08559122944801588,0.11256871518248786
TA8STNY7PHAKIOVC,392,14,HuberRegressor,mean_squared_error,0.08265645363906102,0.12086697183441242
DXDGO04CSVZKPPXB,392,14,ARDRegression,mean_squared_error,0.08772712681417964,0.10961317460773867
WFWJM1SEAACN08VF,392,14,BayesianRidge,mean_squared_error,0.09009625271121692,0.09516050631484463
IEM9BXVA28BPM2Q7,392,14,LassoLarsIC,mean_squared_error,0.08985907146155284,0.09441656626531762
JL4NNDZVC7H33PQU,392,14,LassoLarsIC,mean_squared_error,0.08795160535104785,0.1135057876881385
2WJON43DPBQIHORD,392,14,ARDRegression,mean_squared_error,0.08825784943998942,13.811101552604844
W7DI5AZTAV4H4TUE,392,14,LinearRegression,mean_squared_error,0.08758592152256629,0.11238058059163203
UC54N08IFU40MDJH,392,14,HuberRegressor,mean_squared_error,0.09168229976426204,0.09113201635989193
EF5WQESJBUNV3T6A,392,14,ARDRegression,mean_squared_error,0.08918423298423847,0.09772289557086242
XQ2AZ7N5U2RT812B,392,14,LinearRegression,mean_squared_error,0.09066836169755146,0.09169050041660834
5K469KN8TFUFL4PO,392,14,BayesianRidge,mean_squared_error,0.09077193435393141,0.09216341439806128
JDLMQIF0Q9LAYX61,392,14,LinearRegression,mean_squared_error,0.08623684493884214,0.11303639060286966
O1NPBM1IA6EL187L,392,14,HuberRegressor,mean_squared_error,0.08923199234917759,0.09693367969861642
U2HLB07KEW2RKKM2,392,14,BayesianRidge,mean_squared_error,0.08820442141124257,0.10346053035708769
5LGHONVA7H3VG196,392,14,ARDRegression,mean_squared_error,0.08940365587534152,0.09746743734206038
WL7RJ0T99YMFO6M6,392,14,BayesianRidge,mean_squared_error,0.08932892790191518,13.583002077197278
K9PS9NFEY47O8JAF,392,14,LassoLars,mean_squared_error,0.08568206613576661,0.11310683939245311
7QWEAHU7ZZ1W03VS,392,14,LassoLarsIC,mean_squared_error,0.0906316372248019,0.09177025739690663
0NHGQJG50E1NM64B,392,14,LassoLars,mean_squared_error,0.08887501645567515,0.09918949855192599
7MYZ9E3XH3NF7PTM,392,14,BayesianRidge,mean_squared_error,0.08761236576227639,0.10422131599778309
IHIB5PCTQYHMQAWY,392,14,LassoLarsIC,mean_squared_error,0.08457537735709683,0.12107808538336354
9ZW4F45E4C36UWZD,392,14,BayesianRidge,mean_squared_error,0.08648186170205197,0.11111918770437382
V05832AS0STJSRW0,392,14,HuberRegressor,mean_squared_error,0.0874334128276549,0.1055244837279671
E96SVN3J18LTUWOC,392,14,ARDRegression,mean_squared_error,0.09114645751444009,0.09201097626721318
WG92PPAMER8HOGW9,392,14,ARDRegression,mean_squared_error,0.09058982037448941,14.382883785894274
B9KYNYBJTJL72R1P,392,14,Lasso,mean_squared_error,0.08396515911835134,0.11687843312801802
AX7H8V9JXGNRLZEK,392,14,LinearRegression,mean_squared_error,0.08828103345426794,0.10047400013721844
OMHFTYTOENR316V7,392,14,Lasso,mean_squared_error,0.08646970480638276,0.10882909135431049
3Y2P6OFPYMBF9S7D,392,14,LinearRegression,mean_squared_error,0.0858707340369502,0.11493395259431032
B2NU4QSGQ059HU38,392,14,HuberRegressor,mean_squared_error,0.08376011925791738,0.1226635360472865
BW41O2QTO6EJWOQT,392,14,LinearRegression,mean_squared_error,0.08723100016319177,0.10289377542696579
AN183677MO7NI90P,392,14,BayesianRidge,mean_squared_error,0.0901175215588531,0.09550453447851073
8R30HUU4RC2L89P8,392,14,BayesianRidge,mean_squared_error,0.09147878279393826,0.08711874080137864
1L6JQI5PK0598809,392,14,HuberRegressor,mean_squared_error,0.08740630906182753,0.10778831590055371
2KMW1PCJSYZ4DSSG,392,14,Ridge,mean_squared_error,0.08911482212490665,0.09723692736843685
B4KL8T0WW75JWQ5R,392,14,BayesianRidge,mean_squared_error,0.08739475621237712,0.10418672623498273
HZI83SCSY0BZDFT3,392,14,LassoLarsIC,mean_squared_error,0.08739883554588343,0.11029880741898443
147GS49OAX02K3DL,392,14,ARDRegression,mean_squared_error,0.0876139944921014,0.10428307089124171
EO7352Q4LFSROWQP,392,14,LassoLarsIC,mean_squared_error,0.08625670906264943,0.10811012518491266
9WXBOVY50111JP6Q,392,14,BayesianRidge,mean_squared_error,0.08868685964717174,0.10127354278746929
2THY30J75CKJ9H30,392,14,LassoLars,mean_squared_error,0.0866732919223326,0.1060001228954007
NBM5WRSD89OQNQ9T,392,14,LassoLarsIC,mean_squared_error,0.08804836090663073,0.10452198871418142
PH52PPIJQ45F8BMO,392,14,ARDRegression,mean_squared_error,0.08518195421908424,0.11684849925730308
P75SX8625NLBZVQN,392,14,LinearRegression,mean_squared_error,0.08971038763986859,0.09753633179387552
M39Q5N0F6KPG8SFM,392,14,ARDRegression,mean_squared_error,0.08601898476360637,0.11361490999418877
23BZU14X06NWWI8I,392,14,ARDRegression,mean_squared_error,0.08644092603255439,0.10884133769301782
ON22N0P3LMS1ODME,392,14,LinearRegression,mean_squared_error,0.08604745451052034,0.11315938435206974
QXND0M32EIRCC2X0,392,14,ARDRegression,mean_squared_error,0.09035096333560648,0.09609209880079961
Z0UX5I3FJ717OV0S,392,14,ARDRegression,mean_squared_error,0.08900173003902577,0.10014820114578478
U9LUC2IAMSFMKND3,392,14,BayesianRidge,mean_squared_error,0.08914273834740272,0.09773123085665238
QRL79RH6MQXGS6PV,392,14,TweedieRegressor,mean_squared_error,0.0854318864204835,0.11046557533204253
CFG3EUF3AV532INM,392,14,HuberRegressor,mean_squared_error,0.08981445100651526,0.10398196095132
CX5PBXD04DSDVU2E,392,14,LinearRegression,mean_squared_error,0.08987800855895275,0.10345989080873022
6PZNNNB3XPEEG5JE,392,14,LinearRegression,mean_squared_error,0.0873715830262966,0.11034629946334311
HMZ5DJNE05WPGH8R,392,14,LassoLarsIC,mean_squared_error,0.08810323795389689,0.10501581095216458
SCPGBGYU6DC3H6XX,392,14,HuberRegressor,mean_squared_error,0.08621243796607606,0.10837369009940205
UY3XKEUVTD5LL139,392,14,LinearRegression,mean_squared_error,0.09038714863979128,0.0971720290291345
MBC2WAXER990RT5V,392,14,Lasso,mean_squared_error,0.08930787835438772,0.09968309382039055
Z7ZOOM9PPDH6SMBT,392,14,LassoLarsIC,mean_squared_error,0.09122783628545915,0.09086569229494106
NUCZYAM9I7ICVICV,392,14,HuberRegressor,mean_squared_error,0.08673950059550595,0.10564692490952679
YF4VQFVVU3WYKYGV,392,14,ARDRegression,mean_squared_error,0.08970283673514853,0.0967958195135323
CMTOQ93R2S99EY36,392,14,Ridge,mean_squared_error,0.08933418101824948,0.09735312312696186
U9QAMPXSNIWDX8TE,392,14,BayesianRidge,mean_squared_error,0.08618724969537803,0.10953868181062643
03L3YGPJUP3IMZMN,392,14,HuberRegressor,mean_squared_error,0.08846301532385942,0.10065339472238788
DPMYMHT0CIAKXN1Y,392,14,ARDRegression,mean_squared_error,0.09228397881479872,13.790667425142066
TEQXJB4BV6TRRA0X,392,14,LinearRegression,mean_squared_error,0.08963322684853639,0.10093952652858215
317IG38L03K0RHK8,392,14,LinearRegression,mean_squared_error,0.08430283080386455,0.11770331220065774
T5JMQG30UNA6TWZN,392,14,BayesianRidge,mean_squared_error,0.0897949493894066,0.0959929451728574
QCNHLT44QHQO8TGF,392,14,HuberRegressor,mean_squared_error,0.08766209021158075,0.10602986111076844
ORU6NM4HB4HCOLZT,392,14,Lasso,mean_squared_error,0.08550271364172243,0.1148383413500433
7TSURJIDMDPPGFX1,392,14,ARDRegression,mean_squared_error,0.08938743824669496,14.09521504882816
0OHGZKO13V0DRJ12,392,14,LassoLarsIC,mean_squared_error,0.0867655208053362,0.11002628770740511
9YQ76P0L8OAMO04I,392,14,TweedieRegressor,mean_squared_error,0.08792439090402739,0.10570070300152774
EI7BJUFV4SCZINLW,392,14,LassoLarsIC,mean_squared_error,0.08788755275916629,0.10067713696967695
LHMFSST2UKHUWB9Z,392,14,LassoLarsIC,mean_squared_error,0.08778395740737635,0.10390802440201803
9MJICWOXGE1SW1CT,392,14,LinearRegression,mean_squared_error,0.0885056878743696,0.10433198815986564
J9RZNJYWTM2FW1TX,392,14,LassoLarsIC,mean_squared_error,0.08601234730479043,0.11160995219697493
L1UCCG9RM6D1Y0ZD,392,14,LinearRegression,mean_squared_error,0.08742041241637485,0.11132689226964929
KXA44BXMJ45BYRRK,392,14,BayesianRidge,mean_squared_error,0.08749233714454852,0.10672878430260017
P4J8A878DUXHUJZA,392,14,LassoLars,mean_squared_error,0.08783425852139778,0.10197002880741582
Z10JFGZD3VHVCVOL,392,14,BayesianRidge,mean_squared_error,0.09315497977239685,0.08882071392208435
WSVBUES17V1VDOUC,392,14,BayesianRidge,mean_squared_error,0.08844296108575903,0.10533907568965606
QZSKRTBZCRSAM1M2,392,14,LinearRegression,mean_squared_error,0.08920757984141785,0.10161756803518762
1LR5WMR6JSDCYIFV,392,14,BayesianRidge,mean_squared_error,0.0884616696588958,0.10894235703831198
KFZ34UJ2CG0I8VIW,392,14,ARDRegression,mean_squared_error,0.08395761094034909,0.11627396855287642
0ODF7BR1AZRHNQQJ,392,14,HuberRegressor,mean_squared_error,0.0892597042020508,0.09798502399042533
7PK6O1K8JHMX7LVS,392,14,HuberRegressor,mean_squared_error,0.08656349670712868,0.10918281626792789
8FJUJOMCX9TMXVAK,392,14,Lasso,mean_squared_error,0.08612593038583476,0.11132511650404397
L9PXRUE6E2VU0E8B,392,14,LinearRegression,mean_squared_error,0.08815585344728084,0.10040227420724006
9ZJCOG3AKALMWQGT,392,14,ARDRegression,mean_squared_error,0.08645089666145614,0.11335737560473085
FJKIK3R64QIZ7EEA,392,14,ARDRegression,mean_squared_error,0.08718025308913442,0.10846379286780942
WX4A3GALK3YOTEPY,392,14,LassoLarsIC,mean_squared_error,0.08895700749127437,0.10060520449046355
IPTVWOOQDQUXFBHC,392,14,TweedieRegressor,mean_squared_error,0.08561663598143661,0.11689592202593149
TS0X5WKGJO5STZFJ,392,14,LassoLarsIC,mean_squared_error,0.08808731332763599,0.10687716974332347
4WE2WTLXHFSCVAH5,392,14,Ridge,mean_squared_error,0.092541230977183,0.09254060373110654
LWXOA6DL9I3OV3X8,392,14,LassoLarsIC,mean_squared_error,0.08709676789968794,0.1065097143356217
LLCP2R7UG9DUP7J3,392,14,BayesianRidge,mean_squared_error,0.08489823407234676,0.11796621556814664
TJO7EZ7DOX10B9LM,392,14,BayesianRidge,mean_squared_error,0.08954041554272758,0.09988509026448789
KXKJW1HC00TDLWKW,392,14,Lasso,mean_squared_error,0.08825346938230232,0.10416243408797174
FMF7FBBR7J7KXLOD,392,14,ARDRegression,mean_squared_error,0.08928020364592018,0.09949290998722805
COPHU2GC6NAUDVHK,392,14,LassoLarsIC,mean_squared_error,0.08847848707816702,0.1078870966658851
9BL72B8MGYQDSAG0,392,14,LinearRegression,mean_squared_error,0.08869641653069861,0.10029201884541483
ZW6JYOWA8ZU2LDYC,392,14,LassoLarsIC,mean_squared_error,0.08688588037564622,0.10533852977674822
W9ALB2CKKLSP0FRY,392,14,LinearRegression,mean_squared_error,0.08297835487444337,0.12450755587472169
VUIZ5OCL85H4F9T2,392,14,BayesianRidge,mean_squared_error,0.08715308443708683,0.10830661531820503
9TR9UBH4ZMRVPG3U,392,14,HuberRegressor,mean_squared_error,0.08910329206671125,0.1036679331739879
N5WMR9PWVFX4UYYN,392,14,ARDRegression,mean_squared_error,0.08788537047968696,13.498343946924223
JUF1XBHAN6IRPM23,392,14,HuberRegressor,mean_squared_error,0.08972227591191141,0.09438906935866395
2L01NTS19EW3GQT3,392,14,LassoLarsIC,mean_squared_error,0.08773477949927114,0.10939239806887133
MFMGCS638KO6CZ76,392,14,ARDRegression,mean_squared_error,0.08522813738487714,13.330793175092529
HJ7SAMET32BRPN55,392,14,ARDRegression,mean_squared_error,0.08748740548258199,0.11276002820439823
XTGT3BS42TY70N54,392,14,ARDRegression,mean_squared_error,0.08863946144188385,13.919921491485695
QPB8S1WQPRYDEX8J,392,14,ARDRegression,mean_squared_error,0.08389770579122038,0.11734901492610979
TK5D2AY3PLJWIH4V,392,14,ARDRegression,mean_squared_error,0.08713157637821464,0.10529593109656084
8KKGJ1SGE6V4LAUB,392,14,Ridge,mean_squared_error,0.08542431731772644,0.1128125316388338
BQYFCQG2GUIVD8Y8,392,14,BayesianRidge,mean_squared_error,0.08752076090382829,0.10655190784900519
XJYC7UT4UUUHTTP8,392,14,LassoLars,mean_squared_error,0.08599367865675314,0.1093145605761509
D5Y5MN5WBMT0MQ5U,392,14,HuberRegressor,mean_squared_error,0.08604528993239235,0.10981745211704481
MWN4UI2M8X08R1ZB,392,14,BayesianRidge,mean_squared_error,0.09145757251973075,0.08884704285869681
0QYIROKUOMO0LM4M,392,14,BayesianRidge,mean_squared_error,0.08620973137425239,0.11057218111999519
WHAKXNDGDGNE8QTP,392,14,LinearRegression,mean_squared_error,0.0876103207164503,0.10682966164325733
2C2GLJM3APBHN05F,392,14,BayesianRidge,mean_squared_error,0.08659517727674408,0.10990701664150522
PWGWTB8AWUNG5D7M,392,14,BayesianRidge,mean_squared_error,0.0868703717445663,0.10675691945046126
15RARLH1QQVUKVGH,392,14,HuberRegressor,mean_squared_error,0.087120919074044,0.10892604820823197
0VBP8EGL6PRHGD5L,392,14,LassoLarsIC,mean_squared_error,0.0871504575532446,0.10889166978593903
TLR8IJZE0FKGDBFK,392,14,LinearRegression,mean_squared_error,0.08616087454561919,0.11302737414720561
1NTWWYY9WPHI9WWB,392,14,LassoLarsIC,mean_squared_error,0.08681385402646925,0.11026992961594886
GS0YA7H4UGPH2R8D,392,14,ARDRegression,mean_squared_error,0.0895891942493039,0.10082693153777474
QME6JL37HBR8WRFH,392,14,LinearRegression,mean_squared_error,0.08741472775075758,0.10464967193636818
ZVD7LLS1U69NTNWT,392,14,LinearRegression,mean_squared_error,0.08848964436041451,0.1096763198418722
2ZTCA0KVVWX6CL07,392,14,LassoLarsIC,mean_squared_error,0.08636669022804047,0.11310667355500299
IW6U2MFVQNVLRNPL,392,14,Ridge,mean_squared_error,0.09162184413409387,0.0874788100581671
XO07EMLVVN45QUNC,392,14,BayesianRidge,mean_squared_error,0.08445337341506072,0.11588738127451408
6786IMZHNP0E86JC,392,14,LassoLarsIC,mean_squared_error,0.08986387316460737,0.09801956672289748
N7PARMSM9C3V9SNG,392,14,Ridge,mean_squared_error,0.08805155181403573,0.10777351872596133
D3AZJOX6Z89NBSXA,392,14,LassoLars,mean_squared_error,0.0882067640393577,0.10579523726553934
LK6TUFQ1O8BPQ0CV,392,14,ARDRegression,mean_squared_error,0.09259243594138503,13.686554121275767
0H9SEACMTUC4GW9B,392,14,ARDRegression,mean_squared_error,0.08391969279886402,14.112808888357097
